epiweek,ndvi_mean,ndvi_std,ndbi_mean,ndbi_std,bu_mean,bu_std,ndwi_mean,ndwi_std,built_frac,ndvi_contrast,ndvi_homogeneity,ndvi_entropy,ndbi_contrast,ndbi_homogeneity,ndbi_entropy,DoU_cluster,DoU_label
201601,0.27317325437752493,0.1329836201400352,-0.08410184417273955,0.11423445676212783,0.1988853370529376,0.10809103119480354,0.08410184417273955,0.11423445676212783,0.2951392313464837,282.5082528206789,0.14438399954334627,11.772580528151712,326.7011040953944,0.12518104809108427,12.229485349472954,0.03125,urban
201602,0.3477444845326912,0.13799224184977607,-0.05461257559358013,0.12629123442378132,0.3095708933972971,0.0833540024048682,0.05461257559358013,0.12629123442378132,0.3807751527658662,333.73550849083125,0.1272001656193655,11.7886756399378,395.9309215175704,0.10870788017686583,12.369614898510884,0.03125,urban
201603,0.3477444845326912,0.13799224184977607,-0.05461257559358013,0.12629123442378132,0.3095708933972971,0.0833540024048682,0.05461257559358013,0.12629123442378132,0.3807751527658662,333.73550849083125,0.1272001656193655,11.7886756399378,395.9309215175704,0.10870788017686583,12.369614898510884,0.03125,urban
201604,0.293219065023216,0.11579269671234553,-0.031146812374975366,0.12028362731786486,0.2695501853727259,0.08738835298164643,0.031146812374975366,0.12028362731786486,0.4505992461962391,320.4877915344234,0.12961189106018134,11.605506438977038,367.17611461151995,0.11984451747403824,12.202629516916518,0.03125,urban
201605,0.2600632780369502,0.0937303584861429,1.270929154763051e-06,0.09285455280232606,0.2631508383338994,0.06988286263779127,-1.270929154763051e-06,0.09285455280232606,0.5049927885378946,299.823187909568,0.13592495796333537,11.561165469677317,332.7309597980441,0.13274881166106453,12.072051663709379,0.125,urban
201606,0.28876603167629583,0.11725087114214452,0.002226760880724062,0.11272937475567416,0.29606295941907146,0.08654311577904635,-0.002226760880724062,0.11272937475567416,0.5299867086747982,286.59781636450145,0.13700269210731136,11.74237771907411,317.634552578754,0.13483092324733506,11.970826212392359,0.15625,urban
201607,0.255477282256608,0.11142023678800886,0.0031880481174429015,0.12003621880160842,0.26230414335235547,0.0849284555667715,-0.0031880481174429015,0.12003621880160842,0.5587140444341211,349.1243888153203,0.1327610003635064,11.47985428966799,360.29541664308925,0.12400912133868211,12.129679894153119,0.0,urban
201608,0.14632298759975482,0.03193582405356064,-0.17044233052487967,0.0370658679996928,-0.024894793620966277,0.028253688848069006,0.17044233052487967,0.0370658679996928,7.27325336700328e-05,287.7968096188519,0.2571181607941091,9.112151679029452,213.79788471918968,0.2766816905415752,9.872388725677906,2.0,semi
201609,0.14632298759975482,0.03193582405356064,-0.17044233052487967,0.0370658679996928,-0.024894793620966277,0.028253688848069006,0.17044233052487967,0.0370658679996928,7.27325336700328e-05,287.7968096188519,0.2571181607941091,9.112151679029452,213.79788471918968,0.2766816905415752,9.872388725677906,2.0,semi
201610,0.162434233240425,0.11066997886915211,-0.06569821573204772,0.12339813416407408,0.09947169808661384,0.15473790916223626,0.06569821573204772,0.12339813416407408,0.3472099011935391,235.7800041460604,0.1718594534583372,11.314681843286776,259.2177110337241,0.151932444468202,11.885400834352305,0.0625,urban
201611,0.07655083734201933,0.01454047660931937,-0.07977298339175462,0.021808977372672383,-0.0032726236467890144,0.02653334392679801,0.07977298339175462,0.021808977372672383,0.009684730560320166,234.79200204912772,0.24879516526911774,10.156477327355603,140.97015024289462,0.3174229243941289,10.128301611119015,2.0,semi
201612,0.07655083734201933,0.01454047660931937,-0.07977298339175462,0.021808977372672383,-0.0032726236467890144,0.02653334392679801,0.07977298339175462,0.021808977372672383,0.009684730560320166,234.79200204912772,0.24879516526911774,10.156477327355603,140.97015024289462,0.3174229243941289,10.128301611119015,2.0,semi
201613,0.07655083734201933,0.01454047660931937,-0.07977298339175462,0.021808977372672383,-0.0032726236467890144,0.02653334392679801,0.07977298339175462,0.021808977372672383,0.009684730560320166,234.79200204912772,0.24879516526911774,10.156477327355603,140.97015024289462,0.3174229243941289,10.128301611119015,2.0,semi
201614,0.011150553216328319,0.00975755988362002,-0.09866678887399956,0.025395199165122506,-0.08759262455977591,0.02825283587560026,0.09866678887399956,0.025395199165122506,0.0023690993067466983,373.95748156850533,0.3310267713165946,8.68093356180128,117.03165142920288,0.2826529843714036,10.706965577300087,1.96875,semi
201615,-0.01810592668279274,0.006329341955229736,-0.39477697993825084,0.035840300643139776,-0.4092466266088294,0.03820563102281941,0.39477697993825084,0.035840300643139776,0.0,304.1577265621803,0.569376005259333,5.844906076044869,94.52045968435044,0.43365047962554176,9.324123001503862,1.265625,rural
201616,0.19927392020640763,0.08012261881422579,-0.07176231488633762,0.06791414792135114,0.13201475689798106,0.08111770591234738,0.07176231488633762,0.06791414792135114,0.18376717995600658,152.14832417594064,0.17173753495683586,11.501344177888564,160.68382441200114,0.17434067058192212,11.463730360604835,1.25,semi
201617,0.05831943903573644,0.02253623430229374,-0.10421072893079791,0.03930343309176759,-0.04615732644532013,0.054254998013076094,0.10421072893079791,0.03930343309176759,0.015896258675592367,124.14537872958813,0.18752349617938824,11.382313338802888,99.68260337510927,0.2080121189590494,11.189394538886198,2.0,semi
201618,0.15462247415786007,0.10329666234085609,-0.09373534831792354,0.08323487092172432,0.06466951852958219,0.09374551319386301,0.09373534831792354,0.08323487092172432,0.18935915513229779,176.58476240539812,0.1971542230748548,11.442201164233849,239.1752739921876,0.14705355752957514,11.965899567174485,0.8125,urban
201619,0.07752334265730706,0.025550029390339752,-0.18113894070059192,0.034923801323208326,-0.10413121282518054,0.04156851048561089,0.18113894070059192,0.034923801323208326,0.008070154671717155,194.18853699829435,0.22618374491554377,10.861062513558961,93.90597563136791,0.2528677828490017,10.765147350170176,1.921875,semi
201620,0.006818428021175986,0.009303745705685637,-0.48060819661999554,0.050929011793370005,-0.47361205882966734,0.05361034394197287,0.48060819661999554,0.050929011793370005,6.31313131313125e-06,326.3087266541961,0.3176043229582086,8.545220405016584,69.55156728056326,0.33327238390418035,10.777517169762328,1.484375,rural
201621,0.09057152492704826,0.03450720187903924,-0.12328389828908205,0.04559822592310239,-0.0328960089785019,0.06106784785505643,0.12328389828908205,0.04559822592310239,0.014899128867289207,93.73805234926236,0.21627338092448609,10.957920356013627,80.52072288316708,0.2433783780383194,10.971428476117044,2.0,semi
201622,0.3297527645565994,0.13739699914314552,-0.10673903137254483,0.11450060419158652,0.24041692834520942,0.09899778253673003,0.10673903137254483,0.11450060419158652,0.2720069379923448,301.326298594694,0.14061917339519545,11.770278699005457,344.85695980660466,0.12211862647103826,12.251020449467873,0.0625,urban
201623,0.3297527645565994,0.13739699914314552,-0.10673903137254483,0.11450060419158652,0.24041692834520942,0.09899778253673003,0.10673903137254483,0.11450060419158652,0.2720069379923448,301.326298594694,0.14061917339519545,11.770278699005457,344.85695980660466,0.12211862647103826,12.251020449467873,0.0625,urban
201624,0.017440961057758126,0.00914632769393659,-0.19220639650744895,0.024767706183198263,-0.17527458439344776,0.02801874357038619,0.19220639650744895,0.024767706183198263,2.358490566037656e-05,332.33464706375764,0.2863807653498281,9.797907699411482,112.45773977792864,0.24115842325665054,11.012345094257562,2.0,semi
201625,0.044319542848085806,0.008529100102934322,-0.2593611758755139,0.015790884998809814,-0.21722685091207772,0.020805664992815213,0.2593611758755139,0.015790884998809814,0.0,399.51882002417665,0.2925019643338181,10.081914160452273,150.53591368243093,0.35444750556165666,9.776132955414566,1.96875,semi
201626,0.24948137184982508,0.0743893707072176,-0.12157758672908953,0.06645392281809079,0.13368816985753004,0.05764277648950509,0.12157758672908953,0.06645392281809079,0.12624051293199287,172.03708540330436,0.1653777232596229,11.36887088608191,194.3115470706788,0.18431543348557197,11.407040500090028,1.34375,semi
201627,0.17774793878454312,0.06135284181964208,-0.08624998981190264,0.06428273856817872,0.09375805108925417,0.07166515567193764,0.08624998981190264,0.06428273856817872,0.10168511967155831,145.0528865750955,0.16260738760703494,11.259885557079329,165.75118812135995,0.1710835400275242,11.368063031294536,1.5625,semi
201628,0.28041832351906304,0.10088781480661987,-0.08574648528047482,0.08502942007921215,0.2042935031830043,0.06532766899787563,0.08574648528047482,0.08502942007921215,0.23280136020186135,241.80286721783668,0.1728668114400273,11.404397091692928,263.69600596902956,0.17879284437830695,11.604482835821598,0.75,urban
201629,0.04523830277499359,0.014433407687245032,-0.2599961562806321,0.024476390169466743,-0.21698656393651705,0.029689959467925534,0.2599961562806321,0.024476390169466743,0.0,250.99402772757665,0.2591945626637753,10.576738340879773,129.66153013938128,0.270225715271961,10.591567500447413,2.0,semi
201630,0.10150429417476449,0.015786197912522667,-0.07251463848689017,0.016799886847245246,0.02943607518809242,0.020998785762523137,0.07251463848689017,0.016799886847245246,0.0030204387626262467,335.47323384091413,0.25709213651660745,10.048992109185608,160.26823482837366,0.3586914119179368,9.744316154391534,2.0,semi
201631,0.2694102537801949,0.15526527392161454,-0.08084469625617408,0.1260346892389848,0.20275753060227045,0.14660482864376254,0.08084469625617408,0.1260346892389848,0.28687615641477665,256.57724507223554,0.16913754209529655,11.486692390917245,337.7380630422823,0.12430862767814546,12.121310643935042,0.09375,urban
201632,0.2694102537801949,0.15526527392161454,-0.08084469625617408,0.1260346892389848,0.20275753060227045,0.14660482864376254,0.08084469625617408,0.1260346892389848,0.28687615641477665,256.57724507223554,0.16913754209529655,11.486692390917245,337.7380630422823,0.12430862767814546,12.121310643935042,0.09375,urban
201633,0.037077692290336015,0.0034408536966884814,-0.5445711516926323,0.00864997906115276,-0.5177126342727775,0.0091846909411177,0.5445711516926323,0.00864997906115276,0.0,1362.488706602339,0.35178304470209215,7.413025782016601,282.2571764320332,0.5022569669709123,6.644533846473867,1.0,rural
201634,0.3609356989698211,0.14885044583547183,-0.06857606967414379,0.13612241043987816,0.31145200136510803,0.09794083567919186,0.06857606967414379,0.13612241043987816,0.32480628315386567,353.93715525058667,0.13037099254982265,11.726949153049388,371.6762346270367,0.11342463980531281,12.256868132819083,0.0,urban
201635,0.32337199355973656,0.10087623299417725,-0.08225621567073903,0.08546658012388893,0.25357522755935513,0.07421747584878473,0.08225621567073903,0.08546658012388893,0.25675114450320813,200.75799125576697,0.16593748535631206,11.519808703727522,209.05663650479858,0.16812997816388542,11.651666011765515,0.6875,urban
201636,0.2376981717872334,0.09873976948288869,-0.08419616305229798,0.08473431432295905,0.1620630058250836,0.09372175963260637,0.08419616305229798,0.08473431432295905,0.19031738374309126,207.89281858394946,0.176439756057883,11.425975533363037,234.987103071747,0.18297285140664887,11.463873248197054,0.71875,urban
201637,0.3697931365524608,0.1526535169879289,-0.07004534996037297,0.12925412664837993,0.3209522618768335,0.0968045021013576,0.07004534996037297,0.12925412664837993,0.3141848566244203,365.1817831459861,0.13978474667864516,11.647136745743023,374.44121912743134,0.11534207582007942,12.260807451108352,0.03125,urban
201638,0.036359304091150325,0.0048557477253897904,-0.1886092054115625,0.009841276955078781,-0.15329688385416712,0.011396160364514366,0.1886092054115625,0.009841276955078781,0.0,355.9469066569197,0.26227585815607324,9.983506371341953,147.79908400076516,0.3035092009830535,9.432731664260023,2.0,semi
201639,0.31069421184327123,0.1680425982592246,-0.08939753408431979,0.13779481168602825,0.2380932173287088,0.14364201071533206,0.08939753408431979,0.13779481168602825,0.2973199541603138,300.8080328578096,0.15370677533761234,11.775810141059338,308.4199338610478,0.1286788153651935,12.141048408658794,0.03125,urban
201640,0.33852619453288724,0.1558963564490099,-0.08853338184038652,0.13435287718356476,0.2693194901251152,0.1157829170149762,0.08853338184038652,0.13435287718356476,0.30537611025744865,340.89024780929026,0.13531494818298456,11.749009337200775,320.5796628300869,0.12165268086678249,12.080434048823703,0.0625,urban
201641,0.059783977922311375,0.019583610998039087,-0.10759537229207497,0.031123434001010464,-0.048136631140351174,0.04420812256884922,0.10759537229207497,0.031123434001010464,0.007859386911568485,111.53688140393366,0.2060532256323235,11.187042556168604,93.65066579754456,0.2164730314044293,11.010339040946961,2.0,semi
201642,0.3243063289301936,0.09588713101228583,-0.07304606088169857,0.08357178082344283,0.2623359324707516,0.06544516386697094,0.07304606088169857,0.08357178082344283,0.2576978685240772,210.35778608623121,0.1540902899722168,11.673574872630294,224.860059768631,0.1598428000150025,11.782510634242318,0.65625,urban
201643,0.2760910715398494,0.1546618238473002,-0.1077080905768383,0.1378167176265974,0.181257868995049,0.13107577355544628,0.1077080905768383,0.1378167176265974,0.26155206496966515,285.34638223072403,0.1504543201134987,11.81081110641812,284.0537186255481,0.13273982867012443,12.036658959012277,0.0625,urban
201644,0.023973606563444702,0.0032818299431375143,-0.38593704652187794,0.006165449241739303,-0.3651961819108923,0.006909446259903187,0.38593704652187794,0.006165449241739303,0.0,1751.4345751550547,0.3974908787699616,7.0809339100520825,483.72993587930733,0.5471029737122541,5.594040088224362,1.0,rural
201645,0.3709635107180319,0.14557070420921808,-0.0918711324364552,0.12163500261803199,0.3013420178607793,0.0915526140764744,0.0918711324364552,0.12163500261803199,0.2916595594307858,369.06041381856534,0.13614777897843047,11.664991792807594,383.2647775474516,0.11382564519978428,12.285329457823394,0.0625,urban
201646,0.19141858638871964,0.04360750936370488,-0.2184283003871696,0.044680516176886044,-0.02786953918843665,0.046255303873999454,0.2184283003871696,0.044680516176886044,0.00048453282828282495,213.07095674645026,0.2106278780553126,10.554459325570873,180.26440829778755,0.2583119167394514,10.617445465430299,2.0,semi
201647,0.22764143804702983,0.14951850340155975,-0.09443099671300721,0.11858874712002819,0.14342192463954326,0.13683646605199484,0.09443099671300721,0.11858874712002819,0.2423183684327552,237.3065806973209,0.17798308816130745,11.542273196117213,308.40023613116597,0.13074166042170754,12.094263728203769,0.15625,urban
201648,0.04847852273658118,0.02307238817286314,-0.1901964061684896,0.03743524241671457,-0.14234741031446463,0.04302738227765931,0.1901964061684896,0.03743524241671457,0.012230113636363626,226.99184904844768,0.2767760536297491,10.096557528714058,103.6378531974623,0.2755883919837479,10.706709851102136,1.921875,semi
201649,0.0973592303566048,0.019975020879044274,-0.10412585701113494,0.031464523399673476,-0.0069100582003489295,0.0434406425050755,0.10412585701113494,0.031464523399673476,0.007788125952925455,142.21148273553695,0.16075188989626019,11.529374084878738,105.97776106638219,0.2127038257434913,11.128340154116719,2.0,semi
201650,0.30690352292435624,0.10929350407759418,-0.09993134620408783,0.09046919429050154,0.21864218725754914,0.0718504631145637,0.09993134620408783,0.09046919429050154,0.23017642273759606,260.2353180446137,0.1539781779159737,11.678307037755792,281.8213548624042,0.15604042312576216,11.785183201460644,0.625,urban
201651,0.3539505100314053,0.15358182799981537,-0.060883408915550045,0.12815248800215345,0.31207682900216016,0.0929590188442294,0.060883408915550045,0.12815248800215345,0.3473957564044533,332.3278321867405,0.1316692271080947,11.801250022146633,386.7283996652053,0.11017506881686587,12.348749084249194,0.03125,urban
201652,0.04104900004934718,0.010849293310518485,-0.1850511566713302,0.021516582766812002,-0.14498088209942805,0.02704889627836874,0.1850511566713302,0.021516582766812002,4.734848484848437e-06,260.7945813062675,0.23840080396957328,10.911885602232324,93.69853629990729,0.2543352830859086,10.717391067392356,2.0,semi
201701,0.04104900004934718,0.010849293310518485,-0.1850511566713302,0.021516582766812002,-0.14498088209942805,0.02704889627836874,0.1850511566713302,0.021516582766812002,4.734848484848437e-06,260.7945813062675,0.23840080396957328,10.911885602232324,93.69853629990729,0.2543352830859086,10.717391067392356,2.0,semi
201702,0.29145693068182127,0.1353103414397819,-0.06236581889521906,0.10801563805315727,0.2399533690003774,0.09722605786186798,0.06236581889521906,0.10801563805315727,0.2944144905261394,260.64148178174105,0.1495221749271919,11.851789482681841,308.1167936198465,0.13334446013183096,12.161461753978145,0.125,urban
201703,-0.014671367043340147,0.002505518916756931,-0.6516452040917912,0.011709879462831706,-0.6599497179172065,0.011791272055143234,0.6516452040917912,0.011709879462831706,0.0,1722.4641624627766,0.3404701343143791,7.269835190551765,374.798231501864,0.4693818092004791,6.790662136124176,1.0,rural
201704,-0.014671367043340147,0.002505518916756931,-0.6516452040917912,0.011709879462831706,-0.6599497179172065,0.011791272055143234,0.6516452040917912,0.011709879462831706,0.0,1722.4641624627766,0.3404701343143791,7.269835190551765,374.798231501864,0.4693818092004791,6.790662136124176,1.0,rural
201705,0.3444114243672178,0.14288371862773522,-0.07708397745058625,0.12740702774611756,0.2848084816256016,0.09085663941192618,0.07708397745058625,0.12740702774611756,0.32521518992995996,358.6438892708885,0.1262600016017019,11.734063436771496,375.88731889398304,0.11449202346887113,12.22855672435046,0.0625,urban
201706,0.29098375123207937,0.11196925857095794,-0.05507635477978172,0.10565438713190857,0.24518008623342064,0.07724854317296245,0.05507635477978172,0.10565438713190857,0.35558366437567496,310.6575808144244,0.1288524570010962,11.745738810380056,364.31546943844796,0.11858390662856196,12.260438404781441,0.21875,urban
201707,0.21118184614252086,0.10542593719298046,-0.06999114961848583,0.09249119507983397,0.14644445754670013,0.1025178662597697,0.06999114961848583,0.09249119507983397,0.271588295990566,196.1227705642261,0.1631148319174593,11.608990486471484,250.6597509982729,0.14298618508085018,11.856940990864599,0.46875,urban
201708,0.21982056510314443,0.09039252041214446,-0.0441260705099951,0.09632145446045072,0.17851542735450543,0.09558287133897056,0.0441260705099951,0.09632145446045072,0.36474502543119874,237.5842090070576,0.1603944119775373,11.557036466764897,249.8415637004624,0.15589436351765162,11.82961021125442,0.375,urban
201709,0.1282480900507026,0.07131628563176043,-0.058846495173727996,0.07174795772677524,0.07165532903415488,0.08050524914397571,0.058846495173727996,0.07174795772677524,0.2907963925814751,125.540536212607,0.20597945932827186,11.052562231286402,252.67674524049767,0.14458391300102424,11.636962119238277,1.1875,semi
201710,-0.00818201033540466,0.0024503998014729035,-0.6531672468716647,0.013861999444157261,-0.6580914432957572,0.01365892389055274,0.6531672468716647,0.013861999444157261,0.0,610.8314517336639,0.5893124697295241,5.010043911019005,88.14927179523153,0.5921539483214476,6.74570130306524,1.0,rural
201711,0.3102013527550544,0.12918925209056337,-0.07995774430578766,0.11655553839275558,0.2435301220109411,0.08437057512225393,0.07995774430578766,0.11655553839275558,0.29859043957658343,345.29981095460136,0.13266490545847046,11.609123310680168,305.267008323373,0.1289883998853414,11.955411421751117,0.15625,urban
201712,0.09535305809336873,0.04223717790054115,-0.2435519119906607,0.044162089095970906,-0.1517286452588285,0.04239892422760535,0.2435519119906607,0.044162089095970906,0.00025252525252525,148.0091233898109,0.23569223103021014,10.888751306951692,213.69897943047988,0.23090562308065132,10.957677032647215,2.0,semi
201713,0.09335093578033808,0.028830479119180644,-0.08948006066941774,0.03737082884794913,0.004485147848543859,0.04030793126029346,0.08948006066941774,0.03737082884794913,0.01722196165666092,165.32177544790775,0.20849660930129277,11.137374794476194,126.15408975013855,0.23894696645011146,10.99688339575724,1.90625,semi
201714,0.07723998263804907,0.03835080141162202,-0.1104146711051381,0.06573915071659767,-0.033480584657992515,0.07429938073348591,0.1104146711051381,0.06573915071659767,0.047003679682040486,121.87570413612974,0.18376451905936697,11.271921518733985,149.1859616803177,0.1670458678445423,11.400688527265352,1.65625,semi
201715,0.12959441058529053,0.04007104455768406,-0.06140283157522385,0.058043184246879084,0.06893512580233453,0.06200481399607567,0.06140283157522385,0.058043184246879084,0.20235497665332566,174.31412379024238,0.187028458097949,11.212411095132119,143.17243329813468,0.2233960139480581,11.06203058728876,1.75,semi
201716,0.04685600200540835,0.009901032649830352,-0.18646804563813996,0.017002226822833016,-0.14083846947259385,0.022506945391677344,0.18646804563813996,0.017002226822833016,0.0,258.8869740274508,0.25594566082428644,10.347140644464666,119.77640787891916,0.30380021638125737,10.046097580571496,2.0,semi
201717,0.04685600200540835,0.009901032649830352,-0.18646804563813996,0.017002226822833016,-0.14083846947259385,0.022506945391677344,0.18646804563813996,0.017002226822833016,0.0,258.8869740274508,0.25594566082428644,10.347140644464666,119.77640787891916,0.30380021638125737,10.046097580571496,2.0,semi
201718,0.28604927188210927,0.16908227412290666,-0.09397548155575015,0.12591898907348323,0.20839202675227772,0.13811445189219515,0.09397548155575015,0.12591898907348323,0.2826441597579569,261.1126120877829,0.1592361077698818,11.772791233709404,328.63736975174703,0.12466563078371765,12.142319098488986,0.0625,urban
201719,0.11494969672792141,0.01962006561299494,-0.12932697441530364,0.02873106497499889,-0.014509619292795338,0.03782734664021796,0.12932697441530364,0.02873106497499889,0.00140046296296295,171.3282712603911,0.18873374504272183,10.943640769170333,107.73544883762956,0.25996903181853676,10.767955669096795,2.0,semi
201720,0.1653165490565634,0.05364957187953562,-0.11291767896034868,0.05123963952388011,0.055767880550610764,0.06571904404319495,0.11291767896034868,0.05123963952388011,0.045656228162124356,97.8851430967471,0.2094096721363651,11.10701135474317,97.47981569803214,0.23514316053290593,10.98731983127605,1.71875,semi
201721,0.1653165490565634,0.05364957187953562,-0.11291767896034868,0.05123963952388011,0.055767880550610764,0.06571904404319495,0.11291767896034868,0.05123963952388011,0.045656228162124356,97.8851430967471,0.2094096721363651,11.10701135474317,97.47981569803214,0.23514316053290593,10.98731983127605,1.71875,semi
201722,0.1638595664701471,0.036523288478605344,-0.0841237374464425,0.03555761797620372,0.08109373318257361,0.042229657130721535,0.0841237374464425,0.03555761797620372,0.027953138400514544,99.80494238625442,0.19637790712526507,10.816219750527697,104.20906039980846,0.2512639623978548,10.451001777265148,2.0,semi
201723,0.37035838527102094,0.1635562429896201,-0.10840479873356813,0.1423619981148639,0.2875491817482066,0.11226240687845479,0.10840479873356813,0.1423619981148639,0.29128949181278185,364.1513989330829,0.14031464051943124,11.647026709486825,363.53069736325233,0.11658845216967866,12.201883257823395,0.03125,urban
201724,0.028956492635425934,0.003604186709378814,-0.538845099304356,0.014621079342941646,-0.5180780596442565,0.015058068558068806,0.538845099304356,0.014621079342941646,0.0,1186.2743285191807,0.3437554468849021,8.264128946389372,179.37217230614542,0.47171382008102,7.81921762315057,1.0,rural
201725,0.1828236936797558,0.058428857002434845,-0.11270255988379578,0.04346633471243844,0.07300882157159203,0.049237743045810335,0.11270255988379578,0.04346633471243844,0.039573419434121064,124.23474787971008,0.20538372463760862,11.157516674854792,162.45201982506373,0.2280192890765777,11.047107060420405,1.75,semi
